simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0763997	18999	274.461
40	1167	30	0	109.879	4.02404e-05	7.30081
80	1167	0	0	91.1672	8.57466e-14	0.029912
120	1167	0	0	90.8963	1.82714e-22	0.000122552
160	1167	0	0	90.9955	3.89338e-31	5.02105e-07
200	1167	0	0	91.1617	8.29624e-40	2.05716e-09
240	1167	0	0	91.6809	1.76781e-48	8.42837e-12
280	1167	0	0	90.8969	3.76696e-57	3.45317e-14
320	1167	0	0	91.0471	8.02686e-66	1.41479e-16
360	1166	0	1	90.9782	1.71041e-74	5.79651e-19
400	1165	0	1	90.9558	3.64464e-83	2.37488e-21
440	1165	0	0	91.1798	7.76622e-92	9.73007e-24
480	1165	0	0	109.021	1.65487e-100	28.9259
520	1165	0	0	91.4344	3.5263e-109	0.118512
560	1165	0	0	91.1309	7.51405e-118	0.000485552
600	1165	0	0	91.4006	1.60114e-126	1.98935e-06
640	1165	0	0	91.1039	3.4118e-135	8.15051e-09
680	1165	0	0	90.9493	7.27006e-144	3.33933e-11
720	1165	0	0	90.8601	1.54915e-152	1.36815e-13
760	1165	0	0	91.0122	3.30102e-161	5.60542e-16
800	1165	0	0	90.9671	7.034e-170	2.29659e-18
840	1165	0	0	90.9468	1.49885e-178	9.4093e-21
880	1165	0	0	90.9135	3.19383e-187	3.85506e-23
920	1165	0	0	108.457	6.80561e-196	114.332
960	1165	0	0	92.6337	1.45018e-204	0.468428
1000	1165	0	0	90.9026	3.09013e-213	0.00191919
1040	1165	0	0	90.9543	6.58463e-222	7.86306e-06
1080	1165	0	0	91.8793	1.40309e-230	3.22156e-08
1120	1165	0	0	92.2539	2.98979e-239	1.3199e-10
1160	1165	0	0	90.8497	6.37082e-248	5.40773e-13
1200	1165	0	0	91.1127	1.35753e-256	2.21559e-15
1240	1165	0	0	90.9766	2.89271e-265	9.07746e-18
1280	1165	0	0	91.1124	6.16396e-274	3.71911e-20
1320	1165	0	0	90.8963	1.31345e-282	1.52375e-22
1360	1165	0	0	108.349	2.79878e-291	449.402
1400	1165	0	0	92.0654	5.96381e-300	1.8515
1440	1165	0	0	89.1127	0	0.00758575
1440.02	1165	0	0	0.145846	0	0.00756493
