simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0724468	18999	274.461
40	1168	31	0	112.353	4.02332e-05	7.30081
80	1168	0	0	94.1225	8.57312e-14	0.029912
120	1168	0	0	92.9785	1.82681e-22	0.000122552
160	1168	0	0	93.0197	3.89268e-31	5.02105e-07
200	1168	0	0	93.0111	8.29475e-40	2.05716e-09
240	1168	0	0	94.2142	1.76749e-48	8.42837e-12
280	1168	0	0	92.9068	3.76628e-57	3.45317e-14
320	1168	0	0	91.7285	8.02542e-66	1.41479e-16
360	1168	0	0	91.3257	1.7101e-74	5.79651e-19
400	1168	0	0	92.8458	3.64399e-83	2.37488e-21
440	1168	0	0	94.43	7.76483e-92	9.73007e-24
480	1168	0	0	95.4668	1.65458e-100	3.98649e-26
520	1168	0	0	94.5354	3.52567e-109	1.6333e-28
560	1168	0	0	94.3384	7.5127e-118	6.69174e-31
600	1168	0	0	94.2645	1.60085e-126	2.74166e-33
640	1168	0	0	109.769	3.41119e-135	227.305
680	1168	0	0	95.0209	7.26876e-144	0.931287
720	1168	0	0	93.5992	1.54887e-152	0.00381556
760	1168	0	0	92.1147	3.30042e-161	1.56326e-05
800	1168	0	0	93.208	7.03274e-170	6.40482e-08
840	1168	0	0	94.1477	1.49858e-178	2.62411e-10
880	1168	0	0	94.4338	3.19326e-187	1.07512e-12
920	1168	0	0	95.4978	6.80438e-196	4.40484e-15
960	1168	0	0	93.6075	1.44992e-204	1.8047e-17
1000	1168	0	0	92.9929	3.08957e-213	7.394e-20
1040	1168	0	0	93.6435	6.58344e-222	3.02938e-22
1080	1168	0	0	92.2134	1.40284e-230	1.24116e-24
1120	1168	0	0	94.42	2.98925e-239	5.08514e-27
1160	1168	0	0	92.4866	6.36968e-248	2.08342e-29
1200	1168	0	0	93.1319	1.35729e-256	8.53594e-32
1240	1168	0	0	93.2308	2.89219e-265	3.49725e-34
1280	1168	0	0	110.237	6.16285e-274	28.9259
1320	1168	0	0	93.0337	1.31322e-282	0.118512
1360	1168	0	0	94.5801	2.79828e-291	0.000485552
1400	1168	0	0	93.5065	5.96274e-300	1.98935e-06
1440	1168	0	0	91.3652	0	8.15051e-09
1440.02	1168	0	0	0.143823	0	8.12814e-09
