simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0766379	18999	274.461
40	1161	24	0	109.078	4.02772e-05	7.30081
80	1161	0	0	91.3217	8.58251e-14	0.029912
120	1161	0	0	91.7951	1.82881e-22	0.000122552
160	1161	0	0	91.7805	3.89694e-31	5.02105e-07
200	1161	0	0	91.6997	8.30383e-40	2.05716e-09
240	1161	0	0	91.7353	1.76943e-48	8.42837e-12
280	1161	0	0	91.6673	3.7704e-57	3.45317e-14
320	1161	0	0	91.7469	8.0342e-66	1.41479e-16
360	1161	0	0	91.8286	1.71197e-74	5.79651e-19
400	1161	0	0	91.7185	3.64798e-83	2.37488e-21
440	1161	0	0	91.5447	7.77333e-92	9.73007e-24
480	1161	0	0	108.101	1.65639e-100	28.9259
520	1161	0	0	91.725	3.52953e-109	0.118512
560	1161	0	0	91.0571	7.52092e-118	0.000485552
600	1161	0	0	91.2459	1.6026e-126	1.98935e-06
640	1161	0	0	91.6741	3.41492e-135	8.15051e-09
680	1161	0	0	91.7191	7.27672e-144	3.33933e-11
720	1161	0	0	91.5754	1.55057e-152	1.36815e-13
760	1161	0	0	91.519	3.30404e-161	5.60542e-16
800	1161	0	0	90.9268	7.04044e-170	2.29659e-18
840	1161	0	0	91.47	1.50022e-178	9.4093e-21
880	1161	0	0	91.3358	3.19675e-187	3.85506e-23
920	1161	0	0	108.239	6.81183e-196	114.332
960	1161	0	0	91.6577	1.45151e-204	0.468428
1000	1161	0	0	91.3249	3.09295e-213	0.00191919
1040	1161	0	0	91.3693	6.59065e-222	7.86306e-06
1080	1161	0	0	90.2542	1.40437e-230	3.22156e-08
1120	1161	0	0	90.2609	2.99252e-239	1.3199e-10
1160	1161	0	0	90.428	6.37665e-248	5.40773e-13
1200	1161	0	0	90.6257	1.35877e-256	2.21559e-15
1240	1161	0	0	90.5335	2.89536e-265	9.07746e-18
1280	1161	0	0	90.6458	6.1696e-274	3.71911e-20
1320	1161	0	0	90.5469	1.31465e-282	1.52375e-22
1360	1161	0	0	107.335	2.80134e-291	449.402
1400	1161	0	0	92.0124	5.96927e-300	1.8515
1440	1161	0	0	89.6451	0	0.00758575
1440.02	1161	0	0	0.140662	0	0.00756493
