Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
1240;0;-46.4581;-2.46388;-83.6841;8.66228;2722.61;4.92199;0;0;1.17441e-61;0.01;0;2.6088;102;0;-1-1;-1
1240;1;-34.0647;-30.2277;-85.5906;10.0911;4304.3;5.74147;0;0;1.17441e-61;0.01;0;3.57267;102;0;-1-1;-1
1240;2;-35.3767;-13.1143;-85.2329;8.75579;2811.74;4.99563;0;0;1.17441e-61;0.01;0;3.48343;102;0;-1-1;-1
1240;3;-31.6839;1.86624;-80.9355;9.03228;3086.6;5.13389;0;0;1.17441e-61;0.01;0;5.28482;102;0;-1-1;-1
1240;4;-32.3904;15.8768;-90.9198;10.2417;4499.91;5.83155;0;0;1.17441e-61;0.01;0;1.84833;102;0;-1-1;-1
1240;5;-18.3837;-36.7835;-91.0343;9.4223;3503.96;5.35779;0;0;1.17441e-61;0.01;0;3.07485;102;0;-1-1;-1
1240;6;-19.7802;-25.4101;-79.5867;8.94742;3000.42;5.10128;0;0;1.17441e-61;0.01;0;5.84276;102;0;-1-1;-1
1240;7;-20.9244;-9.57819;-80.7457;8.86331;2916.6;5.05722;0;0;1.17441e-61;0.01;0;5.10002;102;0;-1-1;-1
1240;8;-18.8442;12.0336;-81.149;9.07268;3128.21;5.16971;0;0;1.17441e-61;0.01;0;4.89117;102;0;-1-1;-1
1240;9;-17.9529;25.3069;-90.8563;9.22129;3284.45;5.25501;0;0;1.17441e-61;0.01;0;2.56337;102;0;-1-1;-1
1240;10;-9.92115;-49.3204;-81.2757;10.5494;4917.78;5.99951;0;0;1.17441e-61;0.01;0;4.66376;102;0;-1-1;-1
1240;11;-5.41687;-32.7862;-80.7055;9.52965;3625.1;5.43679;0;0;1.17441e-61;0.01;0;5.92173;102;0;-1-1;-1
1240;12;-6.38393;-16.7697;-80.5494;9.07556;3131.19;5.16842;0;0;1.17441e-61;0.01;0;5.19698;102;0;-1-1;-1
1240;13;-7.05473;-0.133765;-82.983;10.4185;4737.07;5.94478;0;0;1.17441e-61;0.01;0;4.81959;102;0;-1-1;-1
1240;14;-3.35213;15.9263;-90.5892;10.439;4765;5.94798;0;0;1.17441e-61;0.01;0;3.48696;102;0;-1-1;-1
1240;15;-8.8994;39.6119;-87.737;9.96063;4139.52;5.6876;0;0;1.17441e-61;0.01;0;3.48442;102;0;-1-1;-1
1240;16;8.00577;-44.1035;-81.3544;10.284;4555.94;5.85526;0;0;1.17441e-61;0.01;0;4.00631;102;0;-1-1;-1
1240;17;9.62721;-24.0598;-81.9043;10.2537;4515.77;5.8425;0;0;1.17441e-61;0.01;0;4.56381;102;0;-1-1;-1
1240;18;16.675;-9.08886;-87.8871;8.95867;3011.75;5.09987;0;0;1.17441e-61;0.01;0;2.4512;102;0;-1-1;-1
1240;19;14.0514;12.2525;-91.7239;8.99775;3051.34;5.13769;0;0;1.17441e-61;0.01;0;3.68882;102;0;-1-1;-1
1240;20;15.4933;28.0939;-90.1535;9.06143;3116.58;5.16558;0;0;1.17441e-61;0.01;0;4.70774;102;0;-1-1;-1
1240;21;7.09194;40.8378;-88.4016;8.33992;2429.82;4.75227;0;0;1.46801e-61;0.01;0;4.68474;102;0;-1-1;-1
1240;22;27.2781;-52.6912;-80.5844;9.63659;3748.51;5.48498;0;0;1.17441e-61;0.01;0;2.99258;102;0;-1-1;-1
1240;23;26.4925;-34.1951;-82.3229;10.2994;4576.4;5.8668;0;0;1.17441e-61;0.01;0;3.63981;102;0;-1-1;-1
1240;24;26.7354;-17.7478;-79.8172;8.69492;2753.5;4.94643;0;0;1.17441e-61;0.01;0;4.69534;102;0;-1-1;-1
1240;25;27.4499;2.80254;-90.7955;8.78612;2841.06;4.99953;0;0;1.17441e-61;0.01;0;3.68534;102;0;-1-1;-1
1240;26;28.2371;18.4699;-88.9578;9.08554;3141.53;5.17929;0;0;1.17441e-61;0.01;0;5.26502;102;0;-1-1;-1
